,item,itemLabel,NobelAPI,id,name_en,name_se,link,gender,awardYear,category,sameas,WD_Nobel,linkjson,linkhtml,wd
217,http://www.wikidata.org/entity/Q151564,Frederick Sanger,222,222,Frederick Sanger,Frederick Sanger,https://api.nobelprize.org/2/laureate/222,male,1958,Chemistry,"['https://www.wikidata.org/wiki/Q151564', 'https://en.wikipedia.org/wiki/Frederick_Sanger']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=222'>json</a>,<a href='https://www.nobelprize.org/laureate/222'>html</a>,<a href='http://www.wikidata.org/entity/Q151564'>Wikidata</a>
218,http://www.wikidata.org/entity/Q157701,Jaroslav Heyrovský,223,223,Jaroslav Heyrovsky,Jaroslav Heyrovsky,https://api.nobelprize.org/2/laureate/223,male,1959,Chemistry,"['https://www.wikidata.org/wiki/Q157701', 'https://en.wikipedia.org/wiki/Jaroslav_Heyrovský']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=223'>json</a>,<a href='https://www.nobelprize.org/laureate/223'>html</a>,<a href='http://www.wikidata.org/entity/Q157701'>Wikidata</a>
219,http://www.wikidata.org/entity/Q190486,Willard Libby,224,224,Willard F. Libby,Willard F. Libby,https://api.nobelprize.org/2/laureate/224,male,1960,Chemistry,"['https://www.wikidata.org/wiki/Q190486', 'https://en.wikipedia.org/wiki/Willard_Libby']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=224'>json</a>,<a href='https://www.nobelprize.org/laureate/224'>html</a>,<a href='http://www.wikidata.org/entity/Q190486'>Wikidata</a>
220,http://www.wikidata.org/entity/Q49347,Melvin Calvin,225,225,Melvin Calvin,Melvin Calvin,https://api.nobelprize.org/2/laureate/225,male,1961,Chemistry,"['https://www.wikidata.org/wiki/Q49347', 'https://en.wikipedia.org/wiki/Melvin_Calvin']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=225'>json</a>,<a href='https://www.nobelprize.org/laureate/225'>html</a>,<a href='http://www.wikidata.org/entity/Q49347'>Wikidata</a>
221,http://www.wikidata.org/entity/Q78480,Max Perutz,226,226,Max F. Perutz,Max F. Perutz,https://api.nobelprize.org/2/laureate/226,male,1962,Chemistry,"['https://www.wikidata.org/wiki/Q78480', 'https://en.wikipedia.org/wiki/Max_Perutz']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=226'>json</a>,<a href='https://www.nobelprize.org/laureate/226'>html</a>,<a href='http://www.wikidata.org/entity/Q78480'>Wikidata</a>
222,http://www.wikidata.org/entity/Q232295,John Kendrew,227,227,John C. Kendrew,John C. Kendrew,https://api.nobelprize.org/2/laureate/227,male,1962,Chemistry,"['https://www.wikidata.org/wiki/Q232295', 'https://en.wikipedia.org/wiki/John_Kendrew']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=227'>json</a>,<a href='https://www.nobelprize.org/laureate/227'>html</a>,<a href='http://www.wikidata.org/entity/Q232295'>Wikidata</a>
223,http://www.wikidata.org/entity/Q76624,Karl Ziegler,228,228,Karl Ziegler,Karl Ziegler,https://api.nobelprize.org/2/laureate/228,male,1963,Chemistry,"['https://www.wikidata.org/wiki/Q76624', 'https://en.wikipedia.org/wiki/Karl_Ziegler']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=228'>json</a>,<a href='https://www.nobelprize.org/laureate/228'>html</a>,<a href='http://www.wikidata.org/entity/Q76624'>Wikidata</a>
224,http://www.wikidata.org/entity/Q234145,Giulio Natta,229,229,Giulio Natta,Giulio Natta,https://api.nobelprize.org/2/laureate/229,male,1963,Chemistry,"['https://www.wikidata.org/wiki/Q234145', 'https://en.wikipedia.org/wiki/Giulio_Natta']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=229'>json</a>,<a href='https://www.nobelprize.org/laureate/229'>html</a>,<a href='http://www.wikidata.org/entity/Q234145'>Wikidata</a>
225,http://www.wikidata.org/entity/Q7487,Dorothy Hodgkin,230,230,Dorothy Crowfoot Hodgkin,Dorothy Crowfoot Hodgkin,https://api.nobelprize.org/2/laureate/230,female,1964,Chemistry,"['https://www.wikidata.org/wiki/Q7487', 'https://en.wikipedia.org/wiki/Dorothy_Hodgkin']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=230'>json</a>,<a href='https://www.nobelprize.org/laureate/230'>html</a>,<a href='http://www.wikidata.org/entity/Q7487'>Wikidata</a>
226,http://www.wikidata.org/entity/Q232316,Robert Burns Woodward,231,231,Robert B. Woodward,Robert B. Woodward,https://api.nobelprize.org/2/laureate/231,male,1965,Chemistry,"['https://www.wikidata.org/wiki/Q232316', 'https://en.wikipedia.org/wiki/Robert_Burns_Woodward']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=231'>json</a>,<a href='https://www.nobelprize.org/laureate/231'>html</a>,<a href='http://www.wikidata.org/entity/Q232316'>Wikidata</a>
227,http://www.wikidata.org/entity/Q233355,Robert S. Mulliken,232,232,Robert S. Mulliken,Robert S. Mulliken,https://api.nobelprize.org/2/laureate/232,male,1966,Chemistry,"['https://www.wikidata.org/wiki/Q233355', 'https://en.wikipedia.org/wiki/Robert_S._Mulliken']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=232'>json</a>,<a href='https://www.nobelprize.org/laureate/232'>html</a>,<a href='http://www.wikidata.org/entity/Q233355'>Wikidata</a>
228,http://www.wikidata.org/entity/Q76600,Manfred Eigen,233,233,Manfred Eigen,Manfred Eigen,https://api.nobelprize.org/2/laureate/233,male,1967,Chemistry,"['https://www.wikidata.org/wiki/Q76600', 'https://en.wikipedia.org/wiki/Manfred_Eigen']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=233'>json</a>,<a href='https://www.nobelprize.org/laureate/233'>html</a>,<a href='http://www.wikidata.org/entity/Q76600'>Wikidata</a>
229,http://www.wikidata.org/entity/Q235834,Ronald George Wreyford Norrish,234,234,Ronald G.W. Norrish,Ronald G.W. Norrish,https://api.nobelprize.org/2/laureate/234,male,1967,Chemistry,"['https://www.wikidata.org/wiki/Q235834', 'https://en.wikipedia.org/wiki/Ronald_George_Wreyford_Norrish']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=234'>json</a>,<a href='https://www.nobelprize.org/laureate/234'>html</a>,<a href='http://www.wikidata.org/entity/Q235834'>Wikidata</a>
230,http://www.wikidata.org/entity/Q106762,"George Porter, Baron Porter of Luddenham",235,235,George Porter,George Porter,https://api.nobelprize.org/2/laureate/235,male,1967,Chemistry,"['https://www.wikidata.org/wiki/Q106762', 'https://en.wikipedia.org/wiki/George_Porter']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=235'>json</a>,<a href='https://www.nobelprize.org/laureate/235'>html</a>,<a href='http://www.wikidata.org/entity/Q106762'>Wikidata</a>
231,http://www.wikidata.org/entity/Q107405,Lars Onsager,236,236,Lars Onsager,Lars Onsager,https://api.nobelprize.org/2/laureate/236,male,1968,Chemistry,"['https://www.wikidata.org/wiki/Q107405', 'https://en.wikipedia.org/wiki/Lars_Onsager']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=236'>json</a>,<a href='https://www.nobelprize.org/laureate/236'>html</a>,<a href='http://www.wikidata.org/entity/Q107405'>Wikidata</a>
232,http://www.wikidata.org/entity/Q102419,Derek Barton,237,237,Derek Barton,Derek Barton,https://api.nobelprize.org/2/laureate/237,male,1969,Chemistry,"['https://www.wikidata.org/wiki/Q102419', 'https://en.wikipedia.org/wiki/Derek_Barton']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=237'>json</a>,<a href='https://www.nobelprize.org/laureate/237'>html</a>,<a href='http://www.wikidata.org/entity/Q102419'>Wikidata</a>
233,http://www.wikidata.org/entity/Q157212,Odd Hassel,238,238,Odd Hassel,Odd Hassel,https://api.nobelprize.org/2/laureate/238,male,1969,Chemistry,"['https://www.wikidata.org/wiki/Q157212', 'https://en.wikipedia.org/wiki/Odd_Hassel']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=238'>json</a>,<a href='https://www.nobelprize.org/laureate/238'>html</a>,<a href='http://www.wikidata.org/entity/Q157212'>Wikidata</a>
234,http://www.wikidata.org/entity/Q233985,Luis Federico Leloir,239,239,Luis Leloir,Luis Leloir,https://api.nobelprize.org/2/laureate/239,male,1970,Chemistry,"['https://www.wikidata.org/wiki/Q233985', 'https://en.wikipedia.org/wiki/Luis_Federico_Leloir']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=239'>json</a>,<a href='https://www.nobelprize.org/laureate/239'>html</a>,<a href='http://www.wikidata.org/entity/Q233985'>Wikidata</a>
235,http://www.wikidata.org/entity/Q76602,Gerhard Herzberg,240,240,Gerhard Herzberg,Gerhard Herzberg,https://api.nobelprize.org/2/laureate/240,male,1971,Chemistry,"['https://www.wikidata.org/wiki/Q76602', 'https://en.wikipedia.org/wiki/Gerhard_Herzberg']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=240'>json</a>,<a href='https://www.nobelprize.org/laureate/240'>html</a>,<a href='http://www.wikidata.org/entity/Q76602'>Wikidata</a>
236,http://www.wikidata.org/entity/Q102278,Christian B. Anfinsen,241,241,Christian Anfinsen,Christian Anfinsen,https://api.nobelprize.org/2/laureate/241,male,1972,Chemistry,"['https://www.wikidata.org/wiki/Q102278', 'https://en.wikipedia.org/wiki/Christian_B._Anfinsen']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=241'>json</a>,<a href='https://www.nobelprize.org/laureate/241'>html</a>,<a href='http://www.wikidata.org/entity/Q102278'>Wikidata</a>
237,http://www.wikidata.org/entity/Q110952,Stanford Moore,242,242,Stanford Moore,Stanford Moore,https://api.nobelprize.org/2/laureate/242,male,1972,Chemistry,"['https://www.wikidata.org/wiki/Q110952', 'https://en.wikipedia.org/wiki/Stanford_Moore']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=242'>json</a>,<a href='https://www.nobelprize.org/laureate/242'>html</a>,<a href='http://www.wikidata.org/entity/Q110952'>Wikidata</a>
238,http://www.wikidata.org/entity/Q156492,William Howard Stein,243,243,William H. Stein,William H. Stein,https://api.nobelprize.org/2/laureate/243,male,1972,Chemistry,"['https://www.wikidata.org/wiki/Q156492', 'https://en.wikipedia.org/wiki/William_Howard_Stein']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=243'>json</a>,<a href='https://www.nobelprize.org/laureate/243'>html</a>,<a href='http://www.wikidata.org/entity/Q156492'>Wikidata</a>
239,http://www.wikidata.org/entity/Q44594,Ernst Otto Fischer,244,244,Ernst Otto Fischer,Ernst Otto Fischer,https://api.nobelprize.org/2/laureate/244,male,1973,Chemistry,"['https://www.wikidata.org/wiki/Q44594', 'https://en.wikipedia.org/wiki/Ernst_Otto_Fischer']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=244'>json</a>,<a href='https://www.nobelprize.org/laureate/244'>html</a>,<a href='http://www.wikidata.org/entity/Q44594'>Wikidata</a>
240,http://www.wikidata.org/entity/Q274128,Geoffrey Wilkinson,245,245,Geoffrey Wilkinson,Geoffrey Wilkinson,https://api.nobelprize.org/2/laureate/245,male,1973,Chemistry,"['https://www.wikidata.org/wiki/Q274128', 'https://en.wikipedia.org/wiki/Geoffrey_Wilkinson']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=245'>json</a>,<a href='https://www.nobelprize.org/laureate/245'>html</a>,<a href='http://www.wikidata.org/entity/Q274128'>Wikidata</a>
241,http://www.wikidata.org/entity/Q176351,Paul Flory,246,246,Paul J. Flory,Paul J. Flory,https://api.nobelprize.org/2/laureate/246,male,1974,Chemistry,"['https://www.wikidata.org/wiki/Q176351', 'https://en.wikipedia.org/wiki/Paul_Flory']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=246'>json</a>,<a href='https://www.nobelprize.org/laureate/246'>html</a>,<a href='http://www.wikidata.org/entity/Q176351'>Wikidata</a>
242,http://www.wikidata.org/entity/Q135154,John Cornforth,247,247,John Cornforth,John Cornforth,https://api.nobelprize.org/2/laureate/247,male,1975,Chemistry,"['https://www.wikidata.org/wiki/Q135154', 'https://en.wikipedia.org/wiki/John_Cornforth']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=247'>json</a>,<a href='https://www.nobelprize.org/laureate/247'>html</a>,<a href='http://www.wikidata.org/entity/Q135154'>Wikidata</a>
243,http://www.wikidata.org/entity/Q83501,Vladimir Prelog,248,248,Vladimir Prelog,Vladimir Prelog,https://api.nobelprize.org/2/laureate/248,male,1975,Chemistry,"['https://www.wikidata.org/wiki/Q83501', 'https://en.wikipedia.org/wiki/Vladimir_Prelog']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=248'>json</a>,<a href='https://www.nobelprize.org/laureate/248'>html</a>,<a href='http://www.wikidata.org/entity/Q83501'>Wikidata</a>
244,http://www.wikidata.org/entity/Q110935,William Lipscomb,249,249,William Lipscomb,William Lipscomb,https://api.nobelprize.org/2/laureate/249,male,1976,Chemistry,"['https://www.wikidata.org/wiki/Q110935', 'https://en.wikipedia.org/wiki/William_Lipscomb']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=249'>json</a>,<a href='https://www.nobelprize.org/laureate/249'>html</a>,<a href='http://www.wikidata.org/entity/Q110935'>Wikidata</a>
245,http://www.wikidata.org/entity/Q183509,Ilya Prigogine,250,250,Ilya Prigogine,Ilja Prigozjin,https://api.nobelprize.org/2/laureate/250,male,1977,Chemistry,"['https://www.wikidata.org/wiki/Q183509', 'https://en.wikipedia.org/wiki/Ilya_Prigogine']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=250'>json</a>,<a href='https://www.nobelprize.org/laureate/250'>html</a>,<a href='http://www.wikidata.org/entity/Q183509'>Wikidata</a>
246,http://www.wikidata.org/entity/Q207992,Peter D. Mitchell,251,251,Peter Mitchell,Peter Mitchell,https://api.nobelprize.org/2/laureate/251,male,1978,Chemistry,"['https://www.wikidata.org/wiki/Q207992', 'https://en.wikipedia.org/wiki/Peter_D._Mitchell']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=251'>json</a>,<a href='https://www.nobelprize.org/laureate/251'>html</a>,<a href='http://www.wikidata.org/entity/Q207992'>Wikidata</a>
247,http://www.wikidata.org/entity/Q102406,Herbert C. Brown,252,252,Herbert C. Brown,Herbert C. Brown,https://api.nobelprize.org/2/laureate/252,male,1979,Chemistry,"['https://www.wikidata.org/wiki/Q102406', 'https://en.wikipedia.org/wiki/Herbert_C._Brown']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=252'>json</a>,<a href='https://www.nobelprize.org/laureate/252'>html</a>,<a href='http://www.wikidata.org/entity/Q102406'>Wikidata</a>
248,http://www.wikidata.org/entity/Q77171,Georg Wittig,253,253,Georg Wittig,Georg Wittig,https://api.nobelprize.org/2/laureate/253,male,1979,Chemistry,"['https://www.wikidata.org/wiki/Q77171', 'https://en.wikipedia.org/wiki/Georg_Wittig']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=253'>json</a>,<a href='https://www.nobelprize.org/laureate/253'>html</a>,<a href='http://www.wikidata.org/entity/Q77171'>Wikidata</a>
249,http://www.wikidata.org/entity/Q102379,Paul Berg,254,254,Paul Berg,Paul Berg,https://api.nobelprize.org/2/laureate/254,male,1980,Chemistry,"['https://www.wikidata.org/wiki/Q102379', 'https://en.wikipedia.org/wiki/Paul_Berg']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=254'>json</a>,<a href='https://www.nobelprize.org/laureate/254'>html</a>,<a href='http://www.wikidata.org/entity/Q102379'>Wikidata</a>
250,http://www.wikidata.org/entity/Q217486,Walter Gilbert,255,255,Walter Gilbert,Walter Gilbert,https://api.nobelprize.org/2/laureate/255,male,1980,Chemistry,"['https://www.wikidata.org/wiki/Q217486', 'https://en.wikipedia.org/wiki/Walter_Gilbert']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=255'>json</a>,<a href='https://www.nobelprize.org/laureate/255'>html</a>,<a href='http://www.wikidata.org/entity/Q217486'>Wikidata</a>
251,http://www.wikidata.org/entity/Q217734,Kenichi Fukui,257,257,Kenichi Fukui,Kenichi Fukui,https://api.nobelprize.org/2/laureate/257,male,1981,Chemistry,"['https://www.wikidata.org/wiki/Q217734', 'https://en.wikipedia.org/wiki/Kenichi_Fukui']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=257'>json</a>,<a href='https://www.nobelprize.org/laureate/257'>html</a>,<a href='http://www.wikidata.org/entity/Q217734'>Wikidata</a>
252,http://www.wikidata.org/entity/Q273279,Roald Hoffmann,258,258,Roald Hoffmann,Roald Hoffmann,https://api.nobelprize.org/2/laureate/258,male,1981,Chemistry,"['https://www.wikidata.org/wiki/Q273279', 'https://en.wikipedia.org/wiki/Roald_Hoffmann']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=258'>json</a>,<a href='https://www.nobelprize.org/laureate/258'>html</a>,<a href='http://www.wikidata.org/entity/Q273279'>Wikidata</a>
253,http://www.wikidata.org/entity/Q190626,Aaron Klug,259,259,Aaron Klug,Aaron Klug,https://api.nobelprize.org/2/laureate/259,male,1982,Chemistry,"['https://www.wikidata.org/wiki/Q190626', 'https://en.wikipedia.org/wiki/Aaron_Klug']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=259'>json</a>,<a href='https://www.nobelprize.org/laureate/259'>html</a>,<a href='http://www.wikidata.org/entity/Q190626'>Wikidata</a>
254,http://www.wikidata.org/entity/Q235983,Henry Taube,260,260,Henry Taube,Henry Taube,https://api.nobelprize.org/2/laureate/260,male,1983,Chemistry,"['https://www.wikidata.org/wiki/Q235983', 'https://en.wikipedia.org/wiki/Henry_Taube']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=260'>json</a>,<a href='https://www.nobelprize.org/laureate/260'>html</a>,<a href='http://www.wikidata.org/entity/Q235983'>Wikidata</a>
255,http://www.wikidata.org/entity/Q224153,Robert Bruce Merrifield,261,261,Bruce Merrifield,Bruce Merrifield,https://api.nobelprize.org/2/laureate/261,male,1984,Chemistry,"['https://www.wikidata.org/wiki/Q224153', 'https://en.wikipedia.org/wiki/Robert_Bruce_Merrifield']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=261'>json</a>,<a href='https://www.nobelprize.org/laureate/261'>html</a>,<a href='http://www.wikidata.org/entity/Q224153'>Wikidata</a>
256,http://www.wikidata.org/entity/Q107422,Herbert A. Hauptman,262,262,Herbert A. Hauptman,Herbert A. Hauptman,https://api.nobelprize.org/2/laureate/262,male,1985,Chemistry,"['https://www.wikidata.org/wiki/Q107422', 'https://en.wikipedia.org/wiki/Herbert_A._Hauptman']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=262'>json</a>,<a href='https://www.nobelprize.org/laureate/262'>html</a>,<a href='http://www.wikidata.org/entity/Q107422'>Wikidata</a>
257,http://www.wikidata.org/entity/Q106733,Jerome Karle,263,263,Jerome Karle,Jerome Karle,https://api.nobelprize.org/2/laureate/263,male,1985,Chemistry,"['https://www.wikidata.org/wiki/Q106733', 'https://en.wikipedia.org/wiki/Jerome_Karle']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=263'>json</a>,<a href='https://www.nobelprize.org/laureate/263'>html</a>,<a href='http://www.wikidata.org/entity/Q106733'>Wikidata</a>
